NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
MEGE;RAYMOND;M;01/01/1919;CONSEILLER DEPARTEMENTAL;14/03/1982;20/09/1988;FM;NA;NA;NA;NA;DVD;NA;RAINCY;Canton;WIKIPEDIA
MEGE;RAYMOND;M;01/01/1919;CONSEILLER DEPARTEMENTAL;25/09/1988;20/03/1994;FM;NA;NA;NA;NA;DVD;NA;RAINCY;Canton;WIKIPEDIA
MEGE;RAYMOND;M;01/01/1919;CONSEILLER DEPARTEMENTAL;20/03/1994;10/03/1998;FM;NA;NA;NA;NA;DVD;NA;RAINCY;Canton;WIKIPEDIA
DOUDEY;LUCIEN;M;NA;CONSEILLER DEPARTEMENTAL;23/09/1973;01/01/1976;DC;NA;NA;NA;NA;DVD;NA;RAINCY;Canton;WIKIPEDIA
DOUDEY;LUCIEN;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;01/03/1968;10/03/1971;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
DOUDEY;LUCIEN;M;NA;CONSEILLER MUNICIPAL;14/03/1971;01/01/1976;DC;M;14/03/1971;01/01/1976;DC;DVD;NA;RAINCY;Commune;WIKIPEDIA
PORTES;THOMAS;M;18/11/1925;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;3e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
BOUROUAHA;SOUMYA;F;16/03/1964;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;GDR;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
GARRIDO;RAQUEL;F;23/04/1974;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;5e CIRCONSCRIPTION SEINE SAINTE DENIS;Circonscription législative;WIKIPEDIA
GARRIDO;RAQUEL;F;23/04/1974;CONSEILLER MUNICIPAL;28/06/2020;NA;NA;NA;NA;NA;NA;LFI;NA;BAGNOLET;Commune;WIKIPEDIA
GARRIDO;RAQUEL;F;23/04/1974;CONSEILLER REGIONAL;27/06/2021;07/11/2022;DM;NA;NA;NA;NA;LFI;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
KELOUA HACHI;FATIHA;F;05/06/1971;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;NUPES;NA;8e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
KELOUA HACHI;FATIHA;F;05/06/1971;CONSEILLER MUNICIPAL;28/06/2020;NA;NA;NA;NA;NA;NA;ECO;NA;ROSNY SOUS BOIS;Commune;WIKIPEDIA
TROUVE;AURELIE;F;20/09/1979;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ABOMANGOLI;NADEGE;F;15/09/1975;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;10e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ABOMANGOLI;NADEGE;F;15/09/1975;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;NA;NA;NA;NA;LFI;NA;PANTIN;Commune;WIKIPEDIA
ABOMANGOLI;NADEGE;F;15/09/1975;CONSEILLER DEPARTEMENTAL;02/04/2015;01/07/2021;FM;NA;NA;NA;NA;SOC;NA;EPINAY SUR SEINE;Canton;WIKIPEDIA
ABOMANGOLI;NADEGE;F;15/09/1975;CONSEILLER REGIONAL;26/03/2010;13/12/2015;FM;NA;NA;NA;NA;SOC;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
LEGAVRE;JEROME;M;20/08/1972;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
COURTAT;ROBERT;M;26/04/1922;CONSEILLER MUNICIPAL;08/03/1959;05/06/1964;DM;M;08/03/1959;05/06/1964;DM;SFIO;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
COURTAT;ROBERT;M;26/04/1922;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;ADJOINT;26/04/1953;01/03/1959;FM;SFIO;NA;AULNAY SOUS BOIS;Commune;MAITRON
CADOT;MAURICE;M;05/08/1899;CONSEILLER MUNICIPAL;12/11/1955;01/03/1959;FM;;;;;SFIO;NA;AULNAY SOUS BOIS;Commune;MAITRON
CADOT;MAURICE;M;05/08/1899;CONSEILLER MUNICIPAL;08/03/1959;10/06/1964;FM;1er ADJOINT;08/03/1959;05/06/1964;AU;SFIO;NA;AULNAY SOUS BOIS;Commune;MAITRON
CADOT;MAURICE;M;05/08/1899;CONSEILLER MUNICIPAL;10/06/1964;10/03/1965;FM;M;10/06/1964;10/03/1965;FM;SFIO;NA;AULNAY SOUS BOIS;Commune;MAITRON
CADOT;MAURICE;M;05/08/1899;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;SFIO;NA;AULNAY SOUS BOIS;Commune;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;;;;;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER DEPARTEMENTAL;15/03/1964;20/09/1967;FM;;;;;COM;NA;AULNAY SOUS BOIS;Canton;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;;;;;COM;NA;AULNAY SOUS BOIS;Canton;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;;;;;COM;NA;AULNAY SOUS BOIS;Canton;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER MUNICIPAL;05/07/1964;10/03/1965;FM;;;;;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;1er ADJOINT;14/03/1971;10/03/1977;FM;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;;;;;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
SOLBES;LOUIS;M;27/03/1924;CONSEILLER MUNICIPAL;06/03/1983;22/01/1987;DC;;;;;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
THOMAS;PIERRE;M;01/01/1929;CONSEILLER DEPARTEMENTAL;07/03/1976;10/03/1982;FM;;;;;COM;NA;AULNAY SOUS BOIS;Canton;PRESSE
THOMAS;PIERRE;M;01/01/1929;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;01/01/1978;01/03/1983;FM;COM;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
THOMAS;PIERRE;M;01/01/1929;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;;;;;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
THOMAS;PIERRE;M;01/01/1929;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;;;;;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
THOMAS;PIERRE;M;01/01/1929;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;;;;;COM;NA;AULNAY SOUS BOIS;Commune;MAITRON
SEGURA;GERARD;M;24/05/1948;CONSEILLER DEPARTEMENTAL;23/03/1998;20/03/2004;FM;;;;;SOC;NA;AULNAY SOUS BOIS;Canton;WIKIPEDIA
SEGURA;GERARD;M;24/05/1948;CONSEILLER DEPARTEMENTAL;28/03/2004;20/03/2011;FM;VP;28/03/2004;01/01/2008;NA;SOC;NA;AULNAY SOUS BOIS;Canton;WIKIPEDIA
SEGURA;GERARD;M;24/05/1948;CONSEILLER DEPARTEMENTAL;27/03/2011;20/03/2015;FM;VP;27/03/2011;01/09/2012;NA;SOC;NA;AULNAY SOUS BOIS;Canton;WIKIPEDIA
SEGURA;GERARD;M;24/05/1948;CONSEILLER MUNICIPAL;17/03/2008;01/04/2014;FM;M;17/03/2008;01/04/2014;FM;SOC;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
SEGURA;GERARD;M;24/05/1948;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;;;;;SOC;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
BESCHIZZA;BRUNO;M;24/03/1968;CONSEILLER REGIONAL;18/12/2015;20/06/2021;FM;;;;;LR;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
BESCHIZZA;BRUNO;M;24/03/1968;CONSEILLER REGIONAL;27/06/2021;NA;NA;;;;;LR;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
BESCHIZZA;BRUNO;M;24/03/1968;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/03/2020;FM;LR;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
BESCHIZZA;BRUNO;M;24/03/1968;CONSEILLER MUNICIPAL;01/04/2020;NA;NA;M;01/04/2020;NA;NA;LR;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER REGIONAL;21/03/2004;10/03/2010;FM;;;;;LR;NA;SEINE SAINT DENIS;Departement;POLITIQUEMANIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER REGIONAL;14/03/2010;01/12/2015;FM;;;;;LR;NA;SEINE SAINT DENIS;Departement;POLITIQUEMANIA
LAGARDE;AUDE;F;15/05/1976;REPRESENTANT PARLEMENT EUROPEEN;13/06/1999;10/06/2004;FM;;;;;LR;NA;;;POLITIQUEMANIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;ADJOINT;;;;LR;NA;DRANCY;Commune;WIKIPEDIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;ADJOINT;;;;LR;NA;DRANCY;Commune;WIKIPEDIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;02/09/2017;15/03/2020;FM;LR;NA;DRANCY;Commune;WIKIPEDIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;LR;NA;DRANCY;Commune;WIKIPEDIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER DEPARTEMENTAL;02/04/2015;01/07/2021;FM;;;;;LR;NA;DRANCY;Canton;WIKIPEDIA
LAGARDE;AUDE;F;15/05/1976;CONSEILLER DEPARTEMENTAL;10/07/2021;NA;NA;;;;;LR;NA;DRANCY;Canton;WIKIPEDIA
CONTE;GILBERT;M;01/01/1941;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;;;;;COM;NA;DRANCY;Commune;MAITRON
CONTE;GILBERT;M;01/01/1941;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;;;;;COM;NA;DRANCY;Commune;MAITRON
CONTE;GILBERT;M;01/01/1941;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;;;;;COM;NA;DRANCY;Commune;MAITRON
CONTE;GILBERT;M;01/01/1941;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;;;;;COM;NA;DRANCY;Commune;MAITRON
CONTE;GILBERT;M;01/01/1941;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;;;;;COM;NA;DRANCY;Commune;MAITRON
CONTE;GILBERT;M;01/01/1941;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;01/03/1997;10/03/2001;FM;COM;NA;DRANCY;Commune;WIKIPEDIA
CONTE;GILBERT;M;01/01/1941;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;;;;;COM;NA;DRANCY;Canton;WIKIPEDIA
CONTE;GILBERT;M;01/01/1941;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;;;;;COM;NA;DRANCY;Canton;WIKIPEDIA
GUESNIER;RENE;M;07/01/1919;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;ADJOINT;19/10/1947;20/04/1953;FM;;;BOBIGNY;Commune;MAITRON
GUESNIER;RENE;M;07/01/1919;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;12/11/1955;01/03/1959;FM;;;BOBIGNY;Commune;PRESSE
GUESNIER;RENE;M;07/01/1919;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;;;BOBIGNY;Commune;PRESSE
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;ADJOINT;19/10/1947;20/04/1953;FM;;;BOBIGNY;Commune;MAITRON
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;ADJOINT;26/04/1953;01/03/1959;FM;;;BOBIGNY;Commune;MAITRON
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;ADJOINT;08/03/1959;10/03/1965;FM;;;BOBIGNY;Commune;MAITRON
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;;;BOBIGNY;Commune;PRESSE
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;;;BOBIGNY;Commune;PRESSE
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;;;BOBIGNY;Commune;PRESSE
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;;;BOBIGNY;Commune;PRESSE
VALBON;GEORGES;M;08/08/1924;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;;;BOBIGNY;Commune;PRESSE
VALBON;GEORGES;M;08/08/1924;CONSEILLER DEPARTEMENTAL;04/06/1961;20/09/1967;FM;;;;;;;SEINE SAINT DENIS;Canton;MAITRON
VALBON;GEORGES;M;08/08/1924;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;P;24/09/1967;20/09/1973;FM;;;SEINE SAINT DENIS;Canton;MAITRON
VALBON;GEORGES;M;08/08/1924;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;P;23/09/1973;10/03/1979;FM;;;SEINE SAINT DENIS;Canton;MAITRON
VALBON;GEORGES;M;08/08/1924;CONSEILLER DEPARTEMENTAL;19/03/1979;01/03/1985;FM;P;19/03/1979;01/03/1982;FM;;;SEINE SAINT DENIS;Canton;MAITRON
VALBON;GEORGES;M;08/08/1924;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;P;10/03/1985;20/03/1992;FM;;;SEINE SAINT DENIS;Canton;MAITRON
PEYGE;Catherine;F;08/10/1959;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;;;;;COM;;BOBIGNY;Commune;WIKIPEDIA
PEYGE;Catherine;F;08/10/1959;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;1er ADJOINT;11/03/2001;01/06/2006;AU;COM;;BOBIGNY;Commune;WIKIPEDIA
PEYGE;Catherine;F;08/10/1959;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;M;20/06/2006;05/03/2008;FM;COM;;BOBIGNY;Commune;PRESSE
PEYGE;Catherine;F;08/10/1959;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;COM;;BOBIGNY;Commune;PRESSE
PAOLI;Stephane;M;13/07/1970;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/03/2020;FM;UDI;;BOBIGNY;Commune;PRESSE
SADI;ABDEL;M;11/02/1962;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;COM;;BOBIGNY;Commune;PRESSE
SADI;ABDEL;M;11/02/1962;CONSEILLER DEPARTEMENTAL;11/03/2001;01/03/2008;FM;;;;;COM;;SEINE SAINT DENIS;Canton;PRESSE
SADI;ABDEL;M;11/02/1962;CONSEILLER DEPARTEMENTAL;09/03/2008;20/03/2015;FM;;;;;COM;;SEINE SAINT DENIS;Canton;PRESSE
SADI;ABDEL;M;11/02/1962;CONSEILLER DEPARTEMENTAL;22/03/2015;10/06/2021;FM;;;;;COM;;SEINE SAINT DENIS;Canton;PRESSE
SADI;ABDEL;M;11/02/1962;CONSEILLER DEPARTEMENTAL;20/06/2021;NA;NA;;;;;COM;;SEINE SAINT DENIS;Canton;PRESSE
