NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
MATALON;DANIEL;M;13/08/1914;CONSEILLER DEPARTEMENTAL;04/06/1961;20/09/1967;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Canton;WIKIPEDIA
MATALON;DANIEL;M;13/08/1914;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;SOC;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MATRAJA;PIERRE;M;14/02/1923;SENATEUR;28/09/1980;20/09/1989;FM;NA;NA;NA;NA;NA;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;DEPUTE;04/12/1989;20/03/1993;FM;NA;NA;NA;NA;UDF;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;UDF;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;UMP;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE;Commune;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE;Commune;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;CONSEILLER MUNICIPAL;11/03/2001;01/06/2007;AU;NA;NA;NA;NA;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE LE CAMAS;Canton;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE LE CAMAS;Canton;WIKIPEDIA
MATTEI;JEAN FRANCOIS;M;14/01/1943;CONSEILLER REGIONAL;01/01/1997;01/01/2000;AU;NA;NA;NA;NA;UMP;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;GARDANNE;Commune;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;GARDANNE;Commune;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PCF;NA;GARDANNE;Commune;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PCF;NA;GARDANNE;Commune;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;PCF;NA;GARDANNE;Commune;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;PCF;NA;GARDANNE;Commune;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;PCF;NA;GARDANNE;Commune;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER DEPARTEMENTAL;19/03/1976;10/03/1979;FM;NA;NA;NA;NA;PCF;NA;GARDANNE;Canton;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER DEPARTEMENTAL;18/03/1979;01/03/1985;FM;NA;NA;NA;NA;PCF;NA;GARDANNE;Canton;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER DEPARTEMENTAL;10/03/1985;10/03/1992;FM;NA;NA;NA;NA;PCF;NA;GARDANNE;Canton;WIKIPEDIA
MEI;ROGER;M;03/05/1935;CONSEILLER DEPARTEMENTAL;20/03/1992;27/03/1998;FM;NA;NA;NA;NA;PCF;NA;GARDANNE;Canton;WIKIPEDIA
MEI;ROGER;M;03/05/1935;DEPUTE;20/10/1996;20/05/1997;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MEI;ROGER;M;03/05/1935;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;SENATEUR;02/10/1986;20/09/1995;FM;NA;NA;NA;NA;SOC;NA;ESSONNE;Departement;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;SENATEUR;24/09/1995;20/04/2000;AU;NA;NA;NA;NA;SOC;NA;ESSONNE;Departement;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;SENATEUR;01/10/2004;07/01/2010;FM;NA;NA;NA;NA;SOC;NA;ESSONNE;Departement;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;DEPUTE;21/06/2017;10/06/2022;FM;NA;NA;NA;NA;LFI;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;REPRESENTANT EUROPEEN;14/07/2009;20/05/2014;FM;NA;NA;NA;NA;PG;NA;NA;NA;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;REPRESENTANT EUROPEEN;25/04/2014;10/06/2017;AU;NA;NA;NA;NA;PG;NA;NA;NA;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;SOC;NA;MASSY;Commune;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;ADJOINT;19/03/1989;10/06/1995;FM;SOC;NA;MASSY;Commune;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;SOC;NA;MASSY;Commune;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;SOC;NA;MASSY OUEST;Canton;WIKIPEDIA
MELENCHON;JEAN LUC;M;19/09/1951;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;VP;15/03/1998;01/06/2000;NA;SOC;NA;MASSY OUEST;Canton;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;SOC;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;Ma;09/03/2008;20/03/2014;FM;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER REGIONAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER REGIONAL;21/03/2004;10/03/2010;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MENNUCCI;PATRICK;M;08/04/1955;CONSEILLER REGIONAL;21/03/2010;13/01/2013;NA;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MICHEL;MONICA;F;16/04/1955;DEPUTE;21/06/2017;10/06/2022;FM;NA;NA;NA;NA;LREM;NA;16e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MINETTI;LOUIS;M;01/09/1925;SENATEUR;01/10/1978;20/09/1980;FM;NA;NA;NA;NA;PCF;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MINETTI;LOUIS;M;01/09/1925;SENATEUR;28/09/1980;20/09/1989;FM;NA;NA;NA;NA;PCF;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MINETTI;LOUIS;M;01/09/1925;SENATEUR;24/09/1989;20/09/1998;FM;NA;NA;NA;NA;PCF;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
MOURET;HENRI;M;NA;CONSEILLER MUNICIPAL;19/05/1945;10/10/1947;FM;M;19/05/1945;10/10/1947;FM;SOC;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
MOURET;HENRI;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;SOC;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
MOURET;HENRI;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;IND;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
MOURET;HENRI;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;IND;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
MOURET;HENRI;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;IND;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;1er ADJOINT;18/06/1995;10/03/2001;FM;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;1er ADJOINT;11/03/2001;01/03/2008;FM;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;UMP;NA;5e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;UMP;NA;5e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;DEPUTE;10/06/2007;01/06/2012;FM;NA;NA;NA;NA;UMP;NA;5e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;CONSEILLER DEPARTEMENTAL;30/03/1992;01/08/1995;NA;NA;NA;NA;NA;UMP;NA;MARSEILLE NOTRE DAME DU MONT;Canton;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;REPRESENTANT EUROPEEN;25/05/2014;01/07/2019;FM;NA;NA;NA;NA;REP;NA;NA;NA;WIKIPEDIA
MUSELIER;RENAUD;M;06/05/1959;CONSEILLER REGIONAL;06/12/2015;10/06/2021;FM;P;15/05/2017;10/06/2021;FM;REP;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
OLMETA;RENE;M;10/06/1934;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;NA;NA;MARSEILLE LA POMME;Canton;WIKIPEDIA
OLMETA;RENE;M;10/06/1934;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;VP;22/07/2002;20/03/2004;FM;NA;NA;MARSEILLE LA POMME;Canton;WIKIPEDIA
OLMETA;RENE;M;10/06/1934;CONSEILLER DEPARTEMENTAL;25/03/2004;10/03/2011;FM;VP;25/03/2004;10/03/2011;FM;NA;NA;MARSEILLE LA POMME;Canton;WIKIPEDIA
OLMETA;RENE;M;10/06/1934;CONSEILLER DEPARTEMENTAL;20/03/2011;20/03/2015;FM;VP;20/03/2011;20/03/2015;FM;NA;NA;MARSEILLE LA POMME;Canton;WIKIPEDIA
OLMETA;RENE;M;10/06/1934;DEPUTE;02/07/1981;10/03/1986;FM;NA;NA;NA;NA;SOC;NA;5e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;DEPUTE;23/11/1958;10/11/1962;FM;NA;NA;NA;NA;SFIO;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;CONSEILLER MUNICIPAL;05/05/1935;01/01/1940;VICHY;M;05/05/1935;01/01/1940;VICHY;NA;NA;BERRE L ETANG;Commune;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;CONSEILLER MUNICIPAL;29/04/1945;10/10/1947;FM;M;29/04/1945;10/10/1947;FM;SFIO;NA;BERRE L ETANG;Commune;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;CONSEILLER DEPARTEMENTAL;23/09/1945;01/10/1951;FM;VP;01/01/1947;01/10/1951;FM;SFIO;NA;BERRE L ETANG;Canton;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;CONSEILLER DEPARTEMENTAL;07/10/1951;10/04/1958;FM;P;01/01/1955;01/01/1957;AU;SFIO;NA;BERRE L ETANG;Canton;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;CONSEILLER DEPARTEMENTAL;20/04/1958;01/03/1964;FM;NA;NA;NA;NA;SFIO;NA;BERRE L ETANG;Canton;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;CONSEILLER DEPARTEMENTAL;08/03/1964;10/09/1970;FM;NA;NA;NA;NA;SFIO;NA;BERRE L ETANG;Canton;WIKIPEDIA
PADOVANI;DENIS;M;03/02/1897;CONSEILLER DEPARTEMENTAL;20/09/1970;19/04/1974;DC;NA;NA;NA;NA;SFIO;NA;BERRE L ETANG;Canton;WIKIPEDIA
PASQUET;ISABELLE;F;08/03/1962;SENATEUR;21/09/2008;20/09/2014;FM;NA;NA;NA;NA;PCF;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
PASQUET;ISABELLE;F;08/03/1962;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;PCF;NA;3e SECTEUR MARSEILLE;Commune;WIKIPEDIA
PASQUET;ISABELLE;F;08/03/1962;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;NA;NA;NA;NA;PCF;NA;3e SECTEUR MARSEILLE;Commune;WIKIPEDIA
PAYPAN;BENOIT;M;31/01/1978;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;NA;NA;7e SECTEUR MARSEILLE;Commune;WIKIPEDIA
PAYPAN;BENOIT;M;31/01/1978;CONSEILLER MUNICIPAL;23/05/2020;NA;NA;M;23/05/2020;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
PAYPAN;BENOIT;M;31/01/1978;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
PAYPAN;BENOIT;M;31/01/1978;CONSEILLER DEPARTEMENTAL;02/04/2015;20/06/2021;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE 1;Canton;WIKIPEDIA
PAYPAN;BENOIT;M;31/01/1978;CONSEILLER DEPARTEMENTAL;26/06/2021;NA;NA;NA;NA;NA;NA;SOC;NA;MARSEILLE 1;Canton;WIKIPEDIA
PERDOMO;RONALD;M;31/05/1941;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;FN;NA;BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PERDOMO;RONALD;M;31/05/1941;CONSEILLER REGIONAL;16/03/1986;20/03/1992;FM;NA;NA;NA;NA;FN;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
PETEL;ANNE LAURENCE;F;08/02/1970;DEPUTE;21/06/2017;10/06/2022;FM;NA;NA;NA;NA;LREM;NA;14e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PETEL;ANNE LAURENCE;F;08/02/1970;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LREM;NA;14e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;ADJOINT;06/03/1983;10/03/1989;FM;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;SOC;NA;7e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;SOC;NA;7e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE SAINT JUST;Canton;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;CONSEILLER DEPARTEMENTAL;25/03/2004;10/03/2011;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE SAINT JUST;Canton;WIKIPEDIA
PEZET;MICHEL;M;09/04/1942;CONSEILLER DEPARTEMENTAL;20/03/2011;20/03/2015;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE SAINT JUST;Canton;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;NA;NA;NA;NA;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER MUNICIPAL;18/06/1995;21/06/2000;DC;M;18/06/1995;21/06/2000;DC;SOC;NA;PUY SAINTE REPARADE;Commune;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER DEPARTEMENTAL;17/04/1955;01/06/1961;FM;NA;NA;NA;NA;SOC;NA;PEYROLLES;Canton;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER DEPARTEMENTAL;04/06/1961;20/09/1967;FM;NA;NA;NA;NA;SOC;NA;PEYROLLES;Canton;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;P;24/09/1967;20/09/1973;FM;SOC;NA;PEYROLLES;Canton;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;P;23/09/1973;10/03/1979;FM;SOC;NA;PEYROLLES;Canton;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER DEPARTEMENTAL;18/03/1979;01/03/1985;FM;P;18/03/1979;01/03/1985;FM;SOC;NA;PEYROLLES;Canton;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;CONSEILLER DEPARTEMENTAL;10/03/1985;01/09/1989;DM;P;10/03/1985;01/09/1989;DM;SOC;NA;PEYROLLES;Canton;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;SENATEUR;24/09/1989;20/09/1998;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;SOC;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;SOC;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;DEPUTE;23/06/1968;01/03/1973;FM;NA;NA;NA;NA;SOC;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;DEPUTE;04/03/1973;10/03/1978;FM;NA;NA;NA;NA;SOC;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;SOC;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PHILIBERT;LOUIS;M;12/07/1912;DEPUTE;02/07/1981;10/03/1986;FM;NA;NA;NA;NA;SOC;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PICHERAL;JEAN FRANCOIS;M;26/02/1934;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;SOC;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
PICHERAL;JEAN FRANCOIS;M;26/02/1934;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;SOC;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
PICHERAL;JEAN FRANCOIS;M;26/02/1934;SENATEUR;27/09/1998;10/09/2008;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
PICHERAL;JEAN FRANCOIS;M;26/02/1934;CONSEILLER DEPARTEMENTAL;?;?;NA;NA;NA;NA;NA;NA;NA;NA;NA;
PICHERAL;JEAN FRANCOIS;M;26/02/1934;CONSEILLER REGIONAL;?;?;NA;NA;NA;NA;NA;NA;NA;NA;NA;
PITOLLAT;CLAIRE;F;17/09/1979;DEPUTE;21/06/2017;10/06/2022;FM;NA;NA;NA;NA;LREM;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PITOLLAT;CLAIRE;F;17/09/1979;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LREM;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;PCF;NA;PORT SAINT LOUIS;Commune;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;PCF;NA;PORT SAINT LOUIS;Commune;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;PORT SAINT LOUIS;Commune;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;PORT SAINT LOUIS;Commune;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;NA;NA;NA;NA;PCF;NA;PORT SAINT LOUIS;Canton;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;DEPUTE;04/03/1973;10/03/1978;FM;NA;NA;NA;NA;PCF;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PORELLI;VINCENT;M;08/02/1935;DEPUTE;02/07/1981;10/03/1986;FM;NA;NA;NA;NA;PCF;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
