"Elu_IdIndividu","NomDeNaissance","NomMarital1","NomMarital2","Prenom","Prénom2","Prénom3","Dit","Sexe","DateNaissance","DateDeces","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","CodeTerritoire","NomTerritoire"
"RNE_1085714","STRIFFLER",NULL,NULL,"MICHELE",NULL,NULL,NULL,"F","1957-08-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","3","EST"
"RNE_0000041","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","FM","3","EST"
"RNE_0584032","TRAUTMANN",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1951-01-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","3","EST"
"RNE_0000024","DAUL",NULL,NULL,"JOSEPH",NULL,NULL,NULL,"M","1947-04-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","3","EST"
"RNE_0000054","LAMASSOURE",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1944-02-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_0000029","DE VEYRAC",NULL,NULL,"CHRISTINE",NULL,NULL,NULL,"F","1959-11-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_1501527","BOVE",NULL,NULL,"JOSE",NULL,NULL,NULL,"M","1953-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_0962324","ARIF",NULL,NULL,"KADER",NULL,NULL,NULL,"M","1959-07-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2012-05-15","NOMME AU GOUVERNEMENT","4","SUD OUEST"
"RNE_1177457","GREZE",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1960-04-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_1177458","ROCHEFORT",NULL,NULL,"ROBERT",NULL,NULL,NULL,"M","1955-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_1177455","BAUDIS",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1947-04-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2011-06-22","NOMME DEFENSEUR DES DROITS","4","SUD OUEST"
"RNE_0837989","CASTEX",NULL,NULL,"FRANCOISE",NULL,NULL,NULL,"F","1956-02-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_0819881","SANCHEZ SCHMID",NULL,NULL,"MARIE THERESE",NULL,NULL,NULL,"F","1957-11-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_0837803","MELENCHON",NULL,NULL,"JEAN LUC",NULL,NULL,NULL,"M","1951-08-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","4","SUD OUEST"
"RNE_0836476","PEILLON",NULL,NULL,"VINCENT",NULL,NULL,NULL,"M","1960-07-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2012-05-15","NOMME AU GOUVERNEMENT","5","SUD EST"
"RNE_0837980","LE PEN",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1928-06-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_0145540","ALFONSI",NULL,NULL,"FRANCOIS",NULL,NULL,NULL,"M","1953-09-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_0045181","GUILLAUME",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1962-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_0042042","FRANCO",NULL,NULL,"GASTON",NULL,NULL,NULL,"M","1944-02-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_0471665","BENNAHMIAS",NULL,NULL,"JEAN LUC",NULL,NULL,NULL,"M","1954-12-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_0593459","BERRA",NULL,NULL,"NORA",NULL,NULL,NULL,"F","1963-01-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","AU","5","SUD EST"
"RNE_0000087","FLEURY VLASTO",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"F","1946-08-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_0870044","RIVASI",NULL,NULL,"MICHELE",NULL,NULL,NULL,"F","1953-02-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_1501530","GROSSETETE",NULL,NULL,"FRANCOISE",NULL,NULL,NULL,"F","1946-05-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_1177460","VERGIAT",NULL,NULL,"MARIE CHRISTINE",NULL,NULL,NULL,"F","1956-09-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_1177459","BENARAB ATTOU",NULL,NULL,"MALIKA",NULL,NULL,NULL,"F","1963-03-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","5","SUD EST"
"RNE_0957577","ABAD",NULL,NULL,"DAMIEN",NULL,NULL,NULL,"M","1980-04-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2012-06-20","ELU DEPUTE","5","SUD EST"
"RNE_1177461","BESSET",NULL,NULL,"JEAN PAUL",NULL,NULL,NULL,"M","1946-08-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","6","MASSIF CENTRAL CENTRE"
"RNE_0701641","SOULLIE",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1954-07-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2011-11-03","RETOUR DU TITULAIRE","6","MASSIF CENTRAL CENTRE"
"RNE_0770065","AUDY",NULL,NULL,"JEAN PIERRE",NULL,NULL,NULL,"M","1952-06-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","6","MASSIF CENTRAL CENTRE"
"RNE_0982201","BRIARD AUCONIE",NULL,NULL,"SOPHIE",NULL,NULL,NULL,"F","1963-08-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","FM","6","MASSIF CENTRAL CENTRE"
"RNE_0000328","WEBER",NULL,NULL,"HENRI",NULL,NULL,NULL,"M","1944-06-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","6","MASSIF CENTRAL CENTRE"
"RNE_0000028","DESIR",NULL,NULL,"HARLEM",NULL,NULL,NULL,"M","1959-11-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-04-08","NOMME AU GOUVERNEMENT","7","ILE DE FRANCE"
"RNE_0000026","DE SARNEZ",NULL,NULL,"MARIELLE",NULL,NULL,NULL,"F","1951-03-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_1177463","CANFIN",NULL,NULL,"PASCAL",NULL,NULL,NULL,"M","1974-08-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2012-05-15","NOMME AU GOUVERNEMENT","7","ILE DE FRANCE"
"RNE_1177462","BARNIER",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1951-01-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2010-02-10","NOMME COMMISSAIRE EUROPEEN","7","ILE DE FRANCE"
"RNE_1177466","GALLO",NULL,NULL,"MARIELLE",NULL,NULL,NULL,"F","1949-05-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_1501533","BERES",NULL,NULL,"PERVENCHE",NULL,NULL,NULL,"F","1957-03-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_1177468","LE HYARIC",NULL,NULL,"PATRICK",NULL,NULL,NULL,"M","1957-02-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_1177464","COHN BENDIT",NULL,NULL,"DANIEL",NULL,NULL,NULL,"M","1945-04-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_1107978","DATI",NULL,NULL,"RACHIDA",NULL,NULL,NULL,"F","1965-11-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_1177467","JOLY",NULL,NULL,"EVA",NULL,NULL,NULL,"F","1943-12-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_1177465","DELLI",NULL,NULL,"KARIMA",NULL,NULL,NULL,"F","1979-03-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","FM","7","ILE DE FRANCE"
"RNE_0163156","JUVIN",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1964-02-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_0837987","CAVADA",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1940-02-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","7","ILE DE FRANCE"
"RNE_0100953","TIROLIEN",NULL,NULL,"PATRICE",NULL,NULL,NULL,"M","1946-03-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","8","OUTRE MER"
"RNE_1177470","PONGA",NULL,NULL,"MAURICE",NULL,NULL,NULL,"M","1947-06-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","8","OUTRE MER"
"RNE_1184607","HOARAU",NULL,NULL,"ELIE",NULL,NULL,NULL,"M","1938-07-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2012-01-04","DEMISSION","8","OUTRE MER"
"RNE_0001786","GRIESBECK",NULL,NULL,"NATHALIE",NULL,NULL,NULL,"F","1956-05-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-09","2014-05-24","","3","EST"
"PLM_1528186","RIQUET",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1946-08-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-20","2014-06-30","","1","NORD OUEST"
"PLM_1530071","GOULARD",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1964-11-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-20","2014-06-30","","2","OUEST"
"RNE_1509740","MATHIEU",NULL,NULL,"VERONIQUE",NULL,NULL,NULL,"F","1955-10-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-20","2014-06-30","","3","EST"
"PLM_1528177","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-20","2014-06-30","","3","EST"
"RNE_1317050","AUCONIE",NULL,NULL,"SOPHIE",NULL,NULL,NULL,"F","1963-08-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-20","2014-06-30","","6","MASSIF CENTRAL CENTRE"
"PLM_1530072","DELLI",NULL,NULL,"KARIMA",NULL,NULL,NULL,"F","1980-03-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-20","2014-06-30","","7","ILE DE FRANCE"
"RNE_0750145","DANTIN",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1960-01-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-07-21","2012-06-15","RETOUR DU TITULAIRE","5","SUD EST"
"RNE_1184650","LE GRIP",NULL,NULL,"CONSTANCE",NULL,NULL,NULL,"F","1960-11-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2010-02-11","2014-05-24","","7","ILE DE FRANCE"
"RNE_0151833","BOULLAND",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1955-08-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2010-12-14","2014-05-24","","1","NORD OUEST"
"RNE_0187526","LE BRUN",NULL,NULL,"AGNES",NULL,NULL,NULL,"F","1961-12-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2011-01-02","2014-05-24","","2","OUEST"
"RNE_0833812","PROUST",NULL,NULL,"FRANCK",NULL,NULL,NULL,"M","1963-05-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2011-06-23","2014-05-24","FM","4","SUD OUEST"
"RNE_0000047","HORTEFEUX",NULL,NULL,"BRICE",NULL,NULL,NULL,"M","1958-05-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2011-11-04","2014-05-24","FM","6","MASSIF CENTRAL CENTRE"
"RNE_0001009","COCHET",NULL,NULL,"YVES",NULL,NULL,NULL,"M","1946-02-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2011-12-07","2014-05-24","FM","7","ILE DE FRANCE"
"RNE_0000760","ROATTA",NULL,NULL,"JEAN",NULL,NULL,NULL,"M","1941-12-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2011-12-07","2014-05-24","FM","7","ILE DE FRANCE"
"RNE_1190936","OMARJEE",NULL,NULL,"YOUNOUS",NULL,NULL,NULL,"M","1969-09-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-01-05","2014-05-24","","8","OUTRE MER"
"RNE_0559504","THOMAS",NULL,NULL,"ISABELLE",NULL,NULL,NULL,"F","1961-11-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-05-16","2014-05-24","FM","2","OUEST"
"RNE_0004908","ANDRIEU",NULL,NULL,"ERIC",NULL,NULL,NULL,"M","1960-04-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-05-16","2014-05-24","FM","4","SUD OUEST"
"RNE_0904524","ZERIBI",NULL,NULL,"KARIM",NULL,NULL,NULL,"M","1966-09-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-05-16","2014-05-24","FM","5","SUD EST"
"RNE_1108196","BICEP",NULL,NULL,"JEAN JACOB",NULL,NULL,NULL,"M","1965-06-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-05-16","2014-05-02","DV","7","ILE DE FRANCE"
"RNE_0593459","BERRA",NULL,NULL,"NORA",NULL,NULL,NULL,"F","1963-01-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-06-16","2014-06-30","","5","SUD EST"
"RNE_0002553","COTTIGNY",NULL,NULL,"JEAN LOUIS",NULL,NULL,NULL,"M","1950-09-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-06-21","2014-05-24","","1","NORD OUEST"
"RNE_0750145","DANTIN",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1960-01-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2012-06-21","2014-05-24","","5","SUD EST"
"RNE_0336999","REVAULT D ALLONNES",NULL,NULL,"CHRISTINE",NULL,NULL,NULL,"F","1971-11-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-04-09","2014-05-24","","7","ILE DE FRANCE"
"RNE_0836476","PEILLON",NULL,NULL,"VINCENT",NULL,NULL,NULL,"M","1960-07-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-03","2014-06-30","","5","SUD EST"
"RNE_1177463","CANFIN",NULL,NULL,"PASCAL",NULL,NULL,NULL,"M","1974-08-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-03","2014-05-24","FM","7","ILE DE FRANCE"
"RNE_1177465","DELLI",NULL,NULL,"KARIMA",NULL,NULL,NULL,"F","1979-03-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","FM","1","NORD OUEST"
"RNE_1180761","TROSZCZYNSKI",NULL,NULL,"MYLENE",NULL,NULL,NULL,"F","1972-05-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","1","NORD OUEST"
"RNE_1048123","SAIFI",NULL,NULL,"TOKIA",NULL,NULL,NULL,"F","1959-07-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","1","NORD OUEST"
"RNE_1180764","BAY",NULL,NULL,"NICOLAS",NULL,NULL,NULL,"M","1977-12-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","1","NORD OUEST"
"RNE_0001441","BRIOIS",NULL,NULL,"STEEVE",NULL,NULL,NULL,"M","1972-11-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","1","NORD OUEST"
"RNE_0010326","RIQUET",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1946-09-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","FM","1","NORD OUEST"
"RNE_0003577","LAVRILLEUX",NULL,NULL,"JEROME",NULL,NULL,NULL,"M","1969-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","1","NORD OUEST"
"RNE_0834072","LE PEN",NULL,NULL,"MARINE",NULL,NULL,NULL,"F","1968-08-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2017-06-18","ELUE DEPUTEE","1","NORD OUEST"
"RNE_0034076","PARGNEAUX",NULL,NULL,"GILLES",NULL,NULL,NULL,"M","1957-03-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","1","NORD OUEST"
"RNE_0045873","GODDYN",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1964-06-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","1","NORD OUEST"
"RNE_0004604","MORIN CHARTIER",NULL,NULL,"ELISABETH",NULL,NULL,NULL,"F","1947-10-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_0000989","JOULAUD",NULL,NULL,"MARC",NULL,NULL,NULL,"M","1967-09-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_0559504","THOMAS",NULL,NULL,"ISABELLE",NULL,NULL,NULL,"F","1961-11-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_0060370","CADEC",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1953-06-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_0000233","ARTHUIS",NULL,NULL,"JEAN",NULL,NULL,NULL,"M","1944-10-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_1451031","LEBRETON",NULL,NULL,"GILLES",NULL,NULL,NULL,"M","1958-10-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_1501522","MAUREL",NULL,NULL,"EMMANUEL",NULL,NULL,NULL,"M","1973-03-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","FM","2","OUEST"
"RNE_1373515","BERGERON",NULL,NULL,"JOELLE",NULL,NULL,NULL,"F","1949-06-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_1177448","JADOT",NULL,NULL,"YANNICK",NULL,NULL,NULL,"M","1967-07-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","2","OUEST"
"RNE_1376985","PHILIPPOT",NULL,NULL,"FLORIAN",NULL,NULL,NULL,"M","1981-10-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_1501525","SANDER",NULL,NULL,"ANNE",NULL,NULL,NULL,"F","1973-10-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_1501524","MARTIN",NULL,NULL,"EDOUARD",NULL,NULL,NULL,"M","1963-06-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_1177451","DANJEAN",NULL,NULL,"ARNAUD",NULL,NULL,NULL,"M","1971-02-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_0045362","MONTEL",NULL,NULL,"SOPHIE",NULL,NULL,NULL,"F","1969-11-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_0004679","JALKH",NULL,NULL,"JEAN FRANCOIS",NULL,NULL,NULL,"M","1957-05-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_0001786","GRIESBECK",NULL,NULL,"NATHALIE",NULL,NULL,NULL,"F","1956-05-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_0000850","MORANO",NULL,NULL,"NADINE",NULL,NULL,NULL,"F","1963-11-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","3","EST"
"RNE_1379953","BILDE",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"F","1953-08-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","FM","3","EST"
"RNE_1501529","ROZIERE",NULL,NULL,"VIRGINIE",NULL,NULL,NULL,"F","1976-06-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","4","SUD OUEST"
"RNE_1177458","ROCHEFORT",NULL,NULL,"ROBERT",NULL,NULL,NULL,"M","1955-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","4","SUD OUEST"
"RNE_1501527","BOVE",NULL,NULL,"JOSE",NULL,NULL,NULL,"M","1953-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","4","SUD OUEST"
"RNE_0006706","FERRAND",NULL,NULL,"EDOUARD",NULL,NULL,NULL,"M","1965-04-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2018-02-01","","4","SUD OUEST"
"RNE_0833186","ALLIOT MARIE",NULL,NULL,"MICHELE",NULL,NULL,NULL,"F","1946-09-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","4","SUD OUEST"
"RNE_0004908","ANDRIEU",NULL,NULL,"ERIC",NULL,NULL,NULL,"M","1960-04-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","4","SUD OUEST"
"RNE_0837803","MELENCHON",NULL,NULL,"JEAN LUC",NULL,NULL,NULL,"M","1951-08-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2017-06-18","ELU DEPUTE","4","SUD OUEST"
"RNE_0046978","ALIOT",NULL,NULL,"LOUIS",NULL,NULL,NULL,"M","1969-09-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2017-06-18","ELU DEPUTE","4","SUD OUEST"
"RNE_0833812","PROUST",NULL,NULL,"FRANCK",NULL,NULL,NULL,"M","1963-05-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","4","SUD OUEST"
"RNE_0003406","MELIN",NULL,NULL,"JOELLE",NULL,NULL,NULL,"F","1950-03-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","4","SUD OUEST"
"RNE_0004308","ARNAUTU",NULL,NULL,"MARIE CHRISTINE",NULL,NULL,NULL,"F","1952-10-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0045181","GUILLAUME",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1962-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0750145","DANTIN",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1960-01-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0836476","PEILLON",NULL,NULL,"VINCENT",NULL,NULL,NULL,"M","1960-07-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0335740","MUSELIER",NULL,NULL,"RENAUD",NULL,NULL,NULL,"M","1959-05-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0024716","MARTIN",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1961-10-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0837980","LE PEN",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1928-06-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0022359","D ORNANO",NULL,NULL,"MIREILLE",NULL,NULL,NULL,"F","1951-06-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_1501530","GROSSETETE",NULL,NULL,"FRANCOISE",NULL,NULL,NULL,"F","1946-05-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_1177447","GOULARD",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1964-12-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2017-05-17","AU","5","SUD EST"
"RNE_1177460","VERGIAT",NULL,NULL,"MARIE CHRISTINE",NULL,NULL,NULL,"F","1956-09-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
"RNE_0000041","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","FM","5","SUD EST"
"RNE_0870044","RIVASI",NULL,NULL,"MICHELE",NULL,NULL,NULL,"F","1953-02-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","5","SUD EST"
